Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3,Demand_NG_z1,Demand_NG_z2,Demand_NG_z3,Demand_Gasoline_z1,Demand_Gasoline_z2,Demand_Gasoline_z3,Demand_JetFuel_z1,Demand_JetFuel_z2,Demand_JetFuel_z3,Demand_Diesel_z1,Demand_Diesel_z2,Demand_Diesel_z3,Demand_Zero
129,145822.5831,107716.3122,61365.53297,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
130,144020.0004,108297.6364,61488.38689,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
131,146042.4841,108025.3319,60368.83101,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
132,147000.7681,106651.5711,58899.53776,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
133,146842.399,105706.1544,57787.90793,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
134,146761.7014,104540.4464,56943.78261,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
135,151054.8138,108105.9014,59156.14393,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
136,160590.2441,114838.0435,63658.14564,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
137,172859.3057,123472.2374,69966.29812,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
138,170035.8984,116426.9962,65378.10051,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
139,150017.8496,101170.8059,56898.20777,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
140,136240.7516,95853.21935,54006.18687,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
141,125231.5814,86839.63485,47310.64824,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
142,112620.5637,78116.71245,42795.76668,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
143,100486.6706,70501.3656,39235.97528,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
144,90600.20576,63949.74003,35678.16539,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
145,86024.65177,62277.15815,34736.94584,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
146,85087.55087,62345.48924,34482.32118,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
147,86276.83177,63585.64751,35188.73122,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
148,89067.96006,65854.85157,36405.38133,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
149,97217.40907,73382.48986,40622.04491,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
150,122029.9041,96223.43107,54022.03899,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
151,143828.3436,109279.7683,62013.48832,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
152,147956.0259,106784.1538,60082.50211,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
153,141565.7846,99825.60129,55144.56714,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
154,140767.8871,101806.183,55746.94765,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
155,144837.0636,103754.129,56214.58515,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
156,146579.1231,103142.2088,55550.77768,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
