time,MA_battery_discharge_edge,MA_battery_charge_edge,CT_battery_discharge_edge,CT_battery_charge_edge,ME_battery_discharge_edge,ME_battery_charge_edge,MA_natural_gas_combined_cycle_elec_edge,MA_natural_gas_combined_cycle_fuel_edge,MA_natural_gas_combined_cycle_co2_edge,CT_natural_gas_combined_cycle_elec_edge,CT_natural_gas_combined_cycle_fuel_edge,CT_natural_gas_combined_cycle_co2_edge,ME_natural_gas_combined_cycle_elec_edge,ME_natural_gas_combined_cycle_fuel_edge,ME_natural_gas_combined_cycle_co2_edge,MA_to_CT_transmission_edge,MA_to_ME_transmission_edge,MA_solar_pv_edge,CT_onshore_wind_edge,CT_solar_pv_edge,ME_onshore_wind_edge
5160,0.0,0.0,0.0,0.0,0.0,0.0,4781.549879395679,10411.91116983757,1885.0581419434593,7091.52394024197,14797.642024772991,2679.0869731169814,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1166.9904098703796,-0.0,2164.4760597580294,-0.0,2768.8640128283823
5161,0.0,0.0,0.0,0.0,0.0,0.0,4667.778131663712,10164.171135559785,1840.2052459589486,5649.905717665278,11789.466268216,2134.462061340756,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-218.11306749350615,-0.0,3308.0942823347223,-0.0,1677.9866704515089
5162,0.0,0.0,0.0,0.0,0.0,0.0,4534.376645823882,9873.686992233397,1787.6136044676948,4274.767038662782,8920.011116154026,1614.9522701887042,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,311.7722075238824,-0.0,4495.232961337218,-0.0,1064.228918699647
5163,0.0,0.0,0.0,0.0,0.0,0.0,3883.2401376042776,8455.825492506121,1530.9122822405325,5589.044128036568,11662.468457311963,2111.4693318073764,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,144.63569930427784,-0.0,3042.9558719634324,-0.0,1162.0805515585891
5164,0.0,0.0,0.0,0.0,0.0,0.0,3344.764344426943,7283.284733320561,1318.6258471366314,7399.747124162122,15440.800868742226,2795.5297467452606,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-86.54095659317295,-0.0,1144.252875837878,-0.0,1348.4145595511757
5165,0.0,0.0,0.0,0.0,0.0,0.0,3301.8357120502187,7189.806861454136,1301.7018434086876,8215.580965122988,17143.173621336013,3103.741329187111,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5899.999999999997,8.231273750216555,-0.0,289.4190348770091,-0.0,1234.804105402688
5166,0.0,0.0,0.0,0.0,0.0,0.0,3398.1328830213115,7399.4956894172565,1339.6656356442131,8176.072166874075,17060.731954602186,3088.8154109212896,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5899.999999999997,65.52844472130845,-0.0,339.9278331259219,-0.0,1184.6330442633948
5167,0.0,0.0,0.0,0.0,0.0,0.0,3937.6482902104017,8574.300226878551,1552.3619238097297,8216.074924315655,17144.20434919783,3103.9279406474234,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5649.013007220956,530.2795511478591,489.1340869942439,49.43620967758283,89.5018732277186,772.0160849756322
5168,0.0,0.0,0.0,0.0,0.0,0.0,4531.700278659741,9867.859154424785,1786.5584847176458,8216.074924315655,17144.20434919783,3103.9279406474234,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5500.996475265147,1170.8689581297645,1539.866570167064,1.991227036457061,233.9303239130347,260.0167241883701
5169,0.0,0.0,0.0,0.0,0.0,0.0,4981.332443647625,10846.941309591444,1963.8195809873764,8216.074924315655,17144.20434919783,3103.9279406474234,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5351.471342558856,1564.1028742674182,2755.153422112639,0.1519535077867069,407.244464735414,28.511367273696653
5170,0.0,0.0,0.0,0.0,0.0,0.0,5373.322640507388,11700.50703871583,2118.3561498385425,8216.074924315655,17144.20434919783,3103.9279406474234,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5184.249577852922,1716.3263703389728,3714.55068225104,1.0234775509936045,535.1511759862734,20.279648503737345
5171,0.0,0.0,0.0,0.0,0.0,0.0,5752.996935946027,12527.254670192468,2268.037349440231,8216.074924315655,17144.20434919783,3103.9279406474234,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5085.544664964898,1805.8309429919602,4427.871225784313,56.826768902002385,639.6429717472408,56.53418502747196
5172,0.0,0.0,0.0,0.0,0.0,0.0,6411.4715267621195,13961.09497722672,2527.631606530286,8216.074924315655,17144.20434919783,3103.9279406474234,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4980.720820917633,1844.7582919160532,4581.857882801019,116.72794598480559,664.9179506171712,109.37190826324888
5173,0.0,0.0,0.0,0.0,0.0,0.0,5969.36984810967,12998.4105919815,2353.339297565394,8194.268086262051,17098.700761262622,3095.6895963582992,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,1878.0168884226139,4565.251478612943,1178.251625092552,664.4802886453974,132.76697112386267
5174,0.0,0.0,-0.0,0.0,0.0,0.0,6174.291605181545,13444.631416863715,2434.12679040203,7793.874567804633,16263.213212309915,2944.426050122123,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,1740.564730028041,4467.877563146496,1653.787671718309,659.3377604770567,302.51766582752913
5175,0.0,0.0,0.0,0.0,65.37694999783571,0.0,6448.558404061576,14041.852321968128,2542.2525812719387,6681.933873721517,13942.964351490566,2524.3490887384055,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,1520.3035119724423,4112.349546210865,2831.222175657244,633.8439506212395,471.0729536055937
5176,0.0,0.0,0.0,0.0,0.0,0.0,6072.321917762273,13222.590581945196,2393.926689106544,5881.605067509468,12272.945428021245,2221.995109960213,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,312.57903768738754,3294.861558225115,3732.915510025428,535.4794224651038,1722.4379458527303
5177,0.0,0.0,-0.0,0.0,0.0,0.0,6062.164312727627,13200.472213636467,2389.922197559626,5997.122480214474,12513.991687646268,2265.6361098572816,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-652.7661673031198,2224.503324648205,3710.0554564583767,405.8220633271495,2664.6397702611225
5178,15.597805993805313,0.0,0.0,0.0,0.0,0.0,6448.558404061576,14041.852321968128,2542.2525812719387,7417.774616636237,15478.418224684921,2802.3403026500773,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1182.1033940446441,1026.5777134447094,2388.2187566331822,229.00662673058076,3155.976997002647
5179,0.0,0.0,-0.0,0.0,0.0,0.0,5823.5844223127315,12680.960195867152,2295.8654635979974,6516.71713899651,13598.212205468886,2461.9323211335022,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2093.073916535231,286.0830539673124,3291.8446215781873,86.43823942530281,4000.947519493234
5180,0.0,0.0,0.0,0.0,0.0,0.0,5371.005466944375,11695.461351457156,2117.4426370651895,6547.913163913043,13663.307890571376,2473.7177800378495,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2359.9816904219792,-0.0,3211.0868360869567,-0.0,4202.855293379982
5181,0.0,0.0,0.0,0.0,0.0,0.0,4198.085693211166,9141.407372833883,1655.0356717316583,4065.1274157549888,8482.563238922143,1535.753104041313,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-3496.233177026436,-0.0,5676.872584245011,-0.0,5330.106779984439
5182,0.0,0.0,0.0,0.0,-0.0,0.0,4741.48852215108,10324.67684132595,1869.264520721049,3828.003804285502,7987.765456708481,1446.170838810368,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2434.9724929750596,-0.0,5771.996195714498,-0.0,4201.846095933062
5183,0.0,0.0,0.0,0.0,0.0,0.0,4241.159881371448,9235.202195046302,1672.017058760378,4567.766709149519,9531.403571961097,1725.6437953028112,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2022.1883371113217,-0.0,4773.233290850481,-0.0,3665.0619400693245
5184,0.0,0.0,0.0,0.0,0.0,0.0,3208.860864367281,6987.352452419242,1265.0478299525266,5535.660915296661,11551.075521334584,2091.301837339363,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2078.595981324485,-0.0,3527.339084703339,-0.0,3587.4695842824876
5185,0.0,0.0,0.0,0.0,0.0,0.0,2303.384158420934,5015.660581275981,908.0764964024036,6547.994992407283,13663.478639309642,2473.7486937955687,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2187.207317861598,-0.0,2287.005007592718,-0.0,3588.0809208196006
5186,0.0,0.0,0.0,0.0,0.0,0.0,1288.151354054038,2804.972824713423,507.8353795865769,6616.492513812246,13806.410089570007,2499.62618061409,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5798.575447480667,-2740.4907078308233,-0.0,1953.0829336684212,-0.0,4062.364310788826
5187,0.0,0.0,0.0,0.0,0.0,0.0,1288.151354054038,2804.972824713423,507.8353795865769,6023.151480394796,12568.305517815474,2275.469532954205,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5009.43987912477,-3158.1233913762294,-0.0,1651.2883987299745,-0.0,4429.996994334232
5188,0.0,0.0,0.0,0.0,0.0,0.0,1288.151354054038,2804.972824713423,507.8353795865769,5316.070324503327,11092.863297565753,2008.3433228972035,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4503.685774303357,-3425.916942095045,-0.0,1785.61544980003,-0.0,4665.790545053048
5189,0.0,0.0,0.0,0.0,-0.0,0.0,1288.151354054038,2804.972824713423,507.8353795865769,4016.6154157662777,8381.334897061079,1517.425891399178,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4195.057109786872,-3651.1748571709018,-0.0,2752.4416940205947,-0.0,4879.0484601289045
5190,0.0,0.0,0.0,0.0,0.0,0.0,1288.151354054038,2804.972824713423,507.8353795865769,4338.938731357254,9053.916006642788,1639.1955142910094,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4010.01421231974,-3869.226194526325,-0.0,2254.075480962486,-0.0,5101.099797484328
5191,0.0,0.0,0.0,0.0,-0.0,0.0,1288.151354054038,2804.972824713423,507.8353795865769,6470.111828532257,13500.962487846147,2444.3254313880816,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4037.7186429320445,-3547.9826432771292,478.5663752381954,129.65720173354433,74.94961266624358,4806.856246235132
5192,0.0,0.0,0.0,0.0,-0.0,0.0,1288.151354054038,2804.972824713423,507.8353795865769,6150.833962844259,12834.736215087723,2323.7063404878368,0.12639704199722648,0.4674866522481817,0.0846376333504652,-3951.3963795762797,-3310.954713534104,1474.195789968763,409.3395505639321,222.22286616808861,4661.828316492107
5193,0.0,-5.372723899887336e-13,0.0,0.0,0.0,0.0,1288.151354054038,2804.972824713423,507.8353795865769,5433.058054896963,11336.977619147894,2052.5397899969703,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4976.391945387638,-2161.9876224684886,2567.199120165777,2284.7283553277975,369.60553516287706,3645.8612254264913
5194,0.0,0.0,0.0,0.0,-0.0,0.0,1288.151354054038,2804.972824713423,507.8353795865769,5458.847236257689,11390.791027535675,2062.282612613531,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4701.166619720938,-2605.4211694747687,3444.3191959178007,2160.888622963817,488.4307604994326,4231.294772432771
5195,0.0,0.0,0.0,0.0,0.0,0.0,1288.151354054038,2804.972824713423,507.8353795865769,2857.9808113518184,5963.6514402871,1079.7085683743317,0.1263970419972316,0.4674866522482006,0.08463763335046863,-3608.225101940263,-3953.1908484194837,4062.530333646637,3815.0266005246117,588.2176900638327,5697.064451377486
5196,0.0,870.9198332228244,0.0,-0.0,0.0,-0.0,1288.151354054038,2804.972824713423,507.8353795865769,2581.3684745144856,5386.453876738423,975.2079681550988,0.04550293511901833,0.16829519480940752,0.03046954800617872,-5091.691984885417,-3900.0749832637953,4223.310519649374,5741.530524536977,622.7929858339539,5740.029480328676
5197,0.0,870.9198332228244,0.0,-0.0,0.0,0.0,1288.151354054038,2804.972824713423,507.8353795865769,2581.3684745144856,5386.453876738423,975.2079681550988,-0.0,-0.0,-0.0,-5900.0,-3709.529972607352,4135.749479384973,6711.31190584711,610.3196196384039,5620.529972607352
5198,0.0,870.9198332228244,0.0,633.368602495652,0.0,-0.0,1288.1513540540377,2804.9728247134226,507.8353795865768,2581.3684745144856,5386.453876738423,975.2079681550988,-0.0,-0.0,-0.0,-5900.0,-4000.0,4094.9883054687857,7457.7902125624705,567.2099154186959,5944.0
5199,0.0,384.0048919669159,0.0,638.6439972464012,0.0,-0.0,1288.151354054038,2804.972824713423,507.8353795865769,2581.3684745144856,5386.453876738423,975.2079681550988,-0.0,-0.0,-0.0,-5900.0,-4000.0,3679.0733642128776,7611.3005650429095,438.9749576890062,5954.0
5200,0.0,0.0,638.6439972464012,0.0,0.0,-0.0,1995.601426744101,4345.458127540593,786.7375249536021,4068.4541195900465,8489.504958768039,1537.0098901683887,0.0,-0.0,-0.0,-5900.0,-4000.0,2593.618399555898,4965.235594473403,322.6662886901494,5955.0
5201,0.0,0.0,0.0,0.0,0.0,-0.0,2916.8565918787594,6831.093266845025,1236.7573801767505,5130.371732545764,10705.372356063177,1938.1887717976128,-0.0,-0.0,-0.0,-5900.0,-4000.0,1578.3632344212408,4688.604366065297,149.02390138893978,5942.0
5202,0.0,0.0,0.0,0.0,0.0,-0.0,3570.666794045097,7775.191394925897,1407.684680083804,4890.018919523101,10203.836308701939,1847.3865555536577,-0.0,-0.0,-0.0,-5900.0,-4000.0,632.5530322549018,4940.929826962849,54.05125351405011,5902.0
5203,286.4306175966349,0.0,7.132902802091921,0.0,0.0,-0.0,3570.666794045099,7775.1913949259015,1407.6846800838048,7117.527374891652,14851.902508218165,2688.9107378836675,-0.0,-0.0,-0.0,-5900.0,-4000.0,58.122414658266635,2656.9884406187803,20.351281687476355,5863.0
5204,131.5530322549007,0.0,0.0,0.0,0.0,-0.0,3570.666794045099,7775.1913949259015,1407.6846800838048,6317.140551905571,13181.762523117975,2386.5348411108603,-0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,3424.8594480944294,-0.0,5834.0
5205,56.55303225490766,0.0,0.0,0.0,0.0,-0.0,3570.6667940450925,7775.191394925887,1407.6846800838023,5433.351542692622,11337.590030157911,2052.6506659295264,-0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,4286.648457307378,-0.0,5823.0
5206,0.0,0.0,0.0,0.0,0.0,438.3956991573134,3085.2198262999996,6718.121860294635,1216.3041063972412,3577.5324580750494,7465.115409988228,1351.5459702452904,0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,5987.467541924951,-0.0,6188.395699157313
5207,0.0,0.0,0.0,638.6439972464012,0.0,887.8318508463968,2150.2198262999996,4682.142483451135,847.6936333972413,2581.3684745144856,5386.453876738423,975.2079681550988,0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,7355.275522731916,-0.0,6509.831850846397
5208,0.0,514.8522333131061,0.0,124.324930032064,0.0,887.8318508463968,1671.0720596131061,3638.7895728253216,658.7964302792205,2581.3684745144856,5386.453876738423,975.2079681550988,0.045502935119001525,0.22456352343156627,0.04065682959863253,-5900.0,-4000.0,-0.0,6557.956455517578,-0.0,6374.786347911278
5209,0.0,343.3018734027273,0.0,-0.0,0.0,887.8318508463968,1411.6512579512485,3073.8960946352145,556.5234629994168,2811.1562697603217,5865.944260520967,1062.0188559151968,0.05991219790668535,0.22158867316563813,0.04011823820812051,-5170.898234265944,-4000.0,-0.0,5243.741964505622,-0.0,6264.7719386484905
5210,0.0,768.513746563689,0.0,0.0,0.0,865.4201620967069,1411.6512579512485,3073.8960946352145,556.5234629994168,2811.1562697603217,5865.944260520967,1062.0188559151968,0.05991219790668535,0.22158867316563813,0.04011823820812051,-5094.165851228627,-4000.0,-0.0,5023.0095814683045,-0.0,6173.3602498988
5211,0.0,870.9198332228244,0.0,638.6439972464012,0.0,261.9394112302688,1411.651257951418,3073.8960946355837,556.5234629994836,2811.1562697603217,5865.944260520967,1062.0188559151968,0.05991219824397831,0.22158867441313532,0.040118238433977674,-5158.264792363025,-3733.8653672934224,-0.0,5640.752519849104,-0.0,5262.744866325447
5212,0.0,215.1957885457764,422.46765370192077,0.0,94.32227899514464,0.0,1411.651257951418,3073.8960946355837,556.5234629994836,2811.1562697603035,5865.944260520929,1062.0188559151898,0.05991219790668367,0.2215886731656319,0.04011823820811938,-4647.448986058465,-3429.692954815056,-0.0,4026.825062596241,-0.0,4582.310763622005
5213,0.0,870.9198332228244,0.0,628.818044948528,0.0,0.0,1411.651257951418,3073.8960946355837,556.5234629994836,2811.1562697603035,5865.944260520929,1062.0188559151898,0.05991219790668535,0.22158867316563813,0.04011823820812051,-4913.03050626888,-3948.296231635947,-0.0,5376.692281457104,-0.0,5211.2363194380405
5214,0.0,870.9198332228244,0.0,503.6853090853101,0.0,310.30734221920244,1411.651257951418,3073.8960946355837,556.5234629994836,2811.1562697603035,5865.944260520929,1062.0188559151898,0.05991219790668535,0.22158867316563813,0.04011823820812051,-5341.617031780926,-4000.0,-0.0,5815.146071105932,-0.0,5638.247430021296
5215,0.0,0.0,-0.0,0.0,0.0,0.0,1411.651257951418,3073.8960946355837,556.5234629994836,4383.007529626138,9145.872870462194,1655.844142196376,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5614.5229836421395,-3279.804900041316,401.5730467298422,4171.970390646134,79.54506336986728,4721.678502999319
5216,-0.0,0.0,0.0,0.0,0.0,0.0,2553.541800410211,5560.383362078086,1006.6975945181599,6006.178451920918,12532.888476069696,2269.057340051538,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1907.8143741958374,1481.7441555087976,3004.982787547103,239.83876053197946,3507.68797715384
5217,0.0,0.0,0.0,0.0,0.0,0.0,2583.0835149103164,5624.710978632966,1018.3439959674805,6625.428165599142,13825.055810505975,2503.001955482836,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1538.4753747558493,2736.2825082625527,2464.915045723931,423.6567886769272,3264.348977713852
5218,-0.0,0.0,-0.0,0.0,0.0,0.0,1928.0557598908338,4198.376218761562,760.1086049451708,5723.470437424345,11942.971269090363,2162.2538708373186,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1809.168186574043,3774.9376065713172,3410.63263307228,565.8969295033748,3623.0417895320456
5219,-0.0,0.0,0.0,0.0,0.0,0.0,1670.0717185108747,3636.6113120189557,658.4020600045095,3593.8938020764654,7499.256070531335,1357.727076583822,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1722.081401641923,4494.296842536618,5533.526571251945,679.5796266715896,3586.955004599926
5220,0.0,0.0,0.0,0.0,0.0,0.0,1411.651257951418,3073.8960946355837,556.5234629994836,3416.874373202486,7129.875643703426,1290.8514022039221,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5649.530554960246,-2285.913163876579,4737.354212925733,5537.93402691783,684.7221548399305,4189.786766834582
5221,0.0,0.0,0.0,0.0,0.0,0.0,2186.2770583401993,4760.6577570553145,861.9086851163952,4264.13054001858,8897.816295878412,1610.9339371481074,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1334.3534494306755,4830.199109068159,4987.457699508432,690.4117604729882,3263.227052388678
5222,-0.0,0.0,0.0,0.0,0.0,0.0,1702.4597112107913,4071.3570266345287,737.112004379102,4630.42943462754,9662.159751836412,1749.3169709055217,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2129.073627088137,4707.915587319598,4678.2708119407935,683.299753431666,4082.94723004614
5223,0.0,0.0,0.0,0.0,0.0,0.0,2130.8325802393188,4639.926405212273,840.050486936712,5886.558013624521,12283.280572370491,2223.8662696047695,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2146.7108375431267,4331.25214687187,3489.175634345975,635.266352029504,4109.584440501129
5224,0.0,0.0,0.0,0.0,0.0,0.0,2627.019859304375,6878.339708107059,1245.31126498484,5914.900160081495,12342.421166270777,2234.57356975674,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2731.175305117485,3291.0873754550976,3598.053185055181,506.04665486332345,4698.048908075488
5225,0.0,0.0,0.0,0.0,0.0,0.0,3920.950990851457,8537.941556136526,1545.7792506391168,5711.938990003103,11918.908989613492,2157.8974376041006,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2124.7097111186836,2528.7024559116003,3879.424664980237,410.6363450166601,4082.5833140766863
5226,0.0,0.0,0.0,0.0,0.0,0.0,5389.011549306166,11734.66992081154,2124.5412793499554,5861.962254758247,12231.957438147476,2214.574306730805,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1702.6536541651285,1233.402929241658,3834.903850906341,235.13389433541235,3627.527257123131
5227,870.9198332228244,0.0,0.0,0.0,887.8318508463968,0.0,5868.806944589792,12929.202128634186,2340.8092274182163,6388.833716500293,13331.36221342934,2413.6196010222397,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-623.3098874735368,400.8182101758388,3302.8374595673477,86.32882393235938,1587.3516395851427
5228,870.9198332228244,0.0,0.0,0.0,223.1799412340119,0.0,5868.806944589792,12779.4330543965,2313.6938008459124,7620.1980364096,15900.808296054316,2878.8132796206805,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-449.71631615856785,-0.0,1994.8019635903997,-0.0,1999.4099778825587
5229,444.25744776286865,0.0,0.0,0.0,0.0,0.0,5868.806944589792,12779.4330543965,2313.6938008459124,7129.4968863472495,14876.878881029412,2693.432666101846,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-733.9652874093949,-0.0,2442.5031136527505,-0.0,2486.8388903673977
5230,0.0,0.0,0.0,0.0,0.0,0.0,4631.4817790187535,10085.135172522594,1825.8959243368815,6957.717669278902,14518.433026105533,2628.5366766674024,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-1722.9859617567618,-0.0,2411.282330721099,-0.0,3378.8595647147645
5231,0.0,0.0,0.0,0.0,0.0,0.0,3078.218608014017,6702.876581104218,1213.5439755052923,6585.311535716393,13741.345802156915,2487.846406205996,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,-2024.1685288543003,-0.0,2424.688464283606,-0.0,3508.042131812303
5232,0.0,0.0,0.0,0.0,0.0,0.0,2746.6016500680225,5980.774669457563,1082.808698795887,4914.035297872826,10253.950469289348,1856.459635884541,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5397.845248496219,-1684.0766908328733,-0.0,3261.809950623393,-0.0,3009.950293790876
5233,0.0,0.0,0.0,0.0,0.0,0.0,2746.6016500680225,5980.774669457563,1082.808698795887,3036.833387349151,6336.857032924037,1147.2767822731512,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4439.921198536106,-1743.3781860904605,-0.0,3928.087811186955,-0.0,2949.2517890484633
5234,0.0,0.0,0.0,0.0,0.0,0.0,2746.6016500680225,5980.774669457563,1082.808698795887,3203.754055596526,6685.164719124455,1210.3372741524558,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4063.272746462755,-1560.803366128714,-0.0,3227.518690866229,-0.0,2690.676969086717
5235,0.0,202.65026040028715,0.0,0.0,0.0,0.0,2746.6016500680225,5980.774669457563,1082.808698795887,2811.156269760304,5865.94426052093,1062.01885591519,0.12639704199722648,0.4674866522481817,0.0846376333504652,-3518.7270600233,-1959.1268105451534,-0.0,2975.570790262996,-0.0,3041.0004135031622
5236,0.0,0.0,0.0,0.0,0.0,0.0,2746.6016500680225,5980.774669457563,1082.808698795887,3645.0492290086977,7606.000361567569,1377.0529420893547,0.12639704199722648,0.4674866522481817,0.0846376333504652,-3412.6376765814416,-1696.0907443256992,-0.0,1989.588447572744,-0.0,2755.964347283702
5237,0.0,0.0,0.0,0.0,0.0,0.0,2746.6016500680225,5980.774669457563,1082.808698795887,5934.520862962339,12383.363020229355,2241.986020160126,0.12639704199722648,0.4674866522481817,0.0846376333504652,-4378.028996809025,-786.7064729930739,-0.0,683.5081338466853,-0.0,1855.5800759510767
5238,0.0,110.10485974027597,0.0,0.0,0.0,41.73897391939221,2746.6016500680225,5980.774669457563,1082.808698795887,7630.890919851342,15923.120772570912,2882.852914116063,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5597.575298909612,-79.37069957191943,-0.0,320.6843790582695,-0.0,1244.9832764493144
5239,0.0,0.0,0.0,0.0,0.0,0.0,3094.908093210145,6739.218236365664,1220.123568053176,8165.939487455797,17039.58843678472,3084.9874143353604,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,435.4117241967286,563.1080692865833,209.30151255844277,108.75899998576075,807.0193941706428
5240,0.0,0.0,0.0,0.0,0.0,0.0,4120.468210697661,8972.393903657405,1624.4360814189606,8317.030383906225,17354.864676097426,3142.067621050858,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5688.861658519832,1251.2802946876857,1631.9566297554866,-0.0,261.83127461360715,153.1857797362235
5241,0.0,0.0,0.0,0.0,0.0,0.0,3826.5326667109803,8332.343951060446,1508.5561670869365,8317.030383906225,17354.864676097426,3142.067621050858,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5644.488785257533,1411.114314186089,2895.553021157283,-0.0,436.4584013513075,100.4931136024371
5242,0.0,0.0,0.0,0.0,0.0,0.0,3547.9179866247005,7725.655456149735,1398.7162857913781,8317.030383906225,17354.864676097426,3142.067621050858,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5596.896792282581,1460.1614075955067,3897.221128319878,-0.0,567.8664083763565,138.40998426268257
5243,0.0,0.0,0.0,0.0,0.0,0.0,3726.666919922107,8114.884484840957,1469.1855145090276,8317.030383906225,17354.864676097426,3142.067621050858,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5513.004193680676,1621.112816297819,4531.283833682786,-0.0,646.97380977445,57.62188992143995
5244,0.0,0.0,0.0,0.0,0.0,0.0,4325.548186470232,9418.95925261625,1705.285949731641,8317.030383906225,17354.864676097426,3142.067621050858,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5359.4514060077545,1592.0793899408413,4492.032332874607,7.116663026634018,611.3043590748947,146.08469775891186
5245,0.0,0.0,0.0,0.0,0.0,0.0,4662.479287835217,10152.632807478578,1838.1162520231471,8317.030383906225,17354.864676097426,3142.067621050858,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5333.433614973987,1536.6614369853328,4429.380898892319,58.34563255739319,620.0575985103684,241.41347474597987
5246,0.0,0.0,0.0,0.0,0.0,0.0,4813.0965264666565,10480.604563254756,1897.4949595888033,8317.030383906225,17354.864676097426,3142.067621050858,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5414.055427810637,1159.5994983687146,4147.072027695024,275.73364257141236,576.2914013329998,656.0646957115034
5247,0.0,0.0,0.0,0.0,0.0,0.0,4510.3829163754035,9821.44021327012,1778.1544173435905,8229.162248420564,17171.51322367933,3108.872164176509,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,777.6773922146941,3768.89891413929,956.1446812252041,521.6930703542326,1054.480563225255
5248,0.0,0.0,0.0,0.0,0.0,0.0,5848.869800800933,12736.019563928823,2305.833865014597,7698.227147112169,16063.628989803341,2908.2916788714947,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,1310.2630124970713,3081.9976499961385,1601.0625078752394,441.71034501259174,548.3622992383081
5249,0.0,0.0,0.0,0.0,390.72375690454714,0.0,5868.806944589792,12779.4330543965,2313.6938008459124,7526.000288656794,15704.249056808721,2843.226576250842,0.12639704199722648,0.4674866522481817,0.0846376333504652,-5900.0,340.731848645657,2150.5293423558655,1884.9185071631646,346.08120418004154,1117.1146890291075
