Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,SE_CCGT-H2,MIDAT_CCGT-H2,NE_CCGT-H2,SE_OCGT-H2,MIDAT_OCGT-H2,NE_OCGT-H2,SE_Large_SMR_Non_CCS,MIDAT_Large_SMR_Non_CCS,NE_Large_SMR_Non_CCS,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Solvent_DAC,MIDAT_Solvent_DAC,NE_Solvent_DAC,SE_Sorbent_DAC,MIDAT_Sorbent_DAC,NE_Sorbent_DAC,SE_BECCS_Electricity_Herb,MIDAT_BECCS_Electricity_Herb,NE_BECCS_Electricity_Herb,SE_BECCS_Electricity_Wood,MIDAT_BECCS_Electricity_Wood,NE_BECCS_Electricity_Wood,SE_BECCS_H2_Herb,MIDAT_BECCS_H2_Herb,NE_BECCS_H2_Herb,SE_BECCS_H2_Wood,MIDAT_BECCS_H2_Wood,NE_BECCS_H2_Wood
258,0.27618395,0.55697087,0.27618395,0.013736533,0.566879801,0.418592054,0.566879801,0.015311002,0.136492005,0.136492005,0.20190553,0.909127712,0.20190553,0.105808243,0.05414277,0.177723931,0.400864627,0.048712748,0.063955742,0.178201978,0.013736533,0.009684302,0.023280062,0.071835072,0.01138321,0.022055878,0.083961445,0.012177037,0.015311002,0.013702917,0.012243951,0.017213706,0.015909756,0.019273103,0.683613564,0.597267216,0.664016253,0.729315266,0.608937083,0.637610021,0.714126872,0.758432248,0.55697087,0.465630981,0.471828359,0.558805374,0.693075006,0.467581493,0.583553741,0.418592054,0.243289891,0.35517226,0.130187592,0.583279862,0.31788198,0.101515661,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
259,0.27641862,0.518014768,0.27641862,0.0,0.566962299,0.465104868,0.566962299,0.0,0.136519298,0.136519298,0.010769435,0.874877572,0.010769435,0.000121021,0.000478517,0.013119841,0.036405612,3.23e-5,1.88e-5,0.01342891,0.0,0.0,0.0,0.002591733,9.89e-6,2.22e-5,0.000946159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682624806,0.611372958,0.637477097,0.69541792,0.597075323,0.67794631,0.744477505,0.755879404,0.518014768,0.507098555,0.426511781,0.529347056,0.699516764,0.468314218,0.522552649,0.465104868,0.333930015,0.293088298,0.181308875,0.625451765,0.35095308,0.137640829,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
260,0.276617543,0.578478672,0.276617543,0.0,0.567029614,0.391103524,0.567029614,0.0,0.136516323,0.136516323,0.0,0.884496689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646894366,0.580853523,0.595904271,0.650099386,0.574037957,0.658388807,0.718630793,0.718005288,0.578478672,0.561397231,0.41710117,0.474837174,0.694643817,0.464483269,0.497698406,0.391103524,0.434888638,0.335634533,0.351063845,0.660471475,0.28835357,0.226823387,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
261,0.276846972,0.655516146,0.276846972,0.0,0.567106934,0.344593883,0.567106934,0.0,0.13654331,0.13654331,0.0,0.865918875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63653705,0.560255504,0.624649322,0.628536015,0.532774737,0.716200401,0.758749178,0.665095177,0.655516146,0.582094651,0.424542393,0.46496913,0.715463233,0.494050949,0.547379627,0.344593883,0.529272499,0.341644179,0.518296435,0.687533297,0.222377837,0.39400533,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
262,0.277035471,0.679551871,0.277035471,0.0,0.567212468,0.257679487,0.567212468,0.0,0.136570603,0.136570603,0.0,0.803357363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709319727,0.569819627,0.636478739,0.654502258,0.622485694,0.734296226,0.768152222,0.698578003,0.679551871,0.557030495,0.42340275,0.497720185,0.715344301,0.482068796,0.595678449,0.257679487,0.446861224,0.33380829,0.573770678,0.688953576,0.157093607,0.481048656,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
263,0.2772649,0.659306103,0.2772649,0.0,0.567265727,0.203644049,0.567265727,0.0,0.13659759,0.13659759,0.0,0.720634222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724267418,0.541492146,0.632392255,0.651990911,0.658311261,0.740051536,0.746580498,0.694705078,0.659306103,0.512256011,0.395150117,0.509337803,0.703854528,0.466072153,0.641701743,0.203644049,0.358458918,0.316585691,0.552317646,0.69355619,0.084190861,0.558944918,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
264,0.277463823,0.547272448,0.277463823,0.0,0.567373994,0.219043856,0.567373994,0.0,0.136594615,0.136594615,0.0,0.473192215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701014318,0.524493835,0.64552949,0.649423832,0.669519255,0.743792085,0.724162235,0.680681545,0.547272448,0.466444545,0.363090042,0.504642672,0.694603245,0.434038854,0.652271948,0.219043856,0.317075478,0.302306482,0.485435377,0.693164883,0.109537528,0.610160148,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
265,0.277691542,0.426623403,0.277691542,0.0,0.567456492,0.229325473,0.567456492,0.0,0.136621908,0.136621908,0.0,0.417936623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663742596,0.505498704,0.648394323,0.650217907,0.653930047,0.752067264,0.745979893,0.66417032,0.426623403,0.433223868,0.317458499,0.516760678,0.678071547,0.420431394,0.681900749,0.229325473,0.316503369,0.290763588,0.38837204,0.692320818,0.124017004,0.611049155,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
266,0.27788175,0.374688924,0.27788175,0.0,0.567559021,0.236762219,0.567559021,0.0,0.136616083,0.136616083,0.0,0.789993346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624701443,0.494060433,0.625150236,0.647765802,0.627308264,0.74294662,0.745851956,0.647851887,0.374688924,0.39630262,0.328234858,0.558744098,0.658695395,0.411293313,0.684510857,0.236762219,0.311782575,0.27967701,0.322493219,0.682824276,0.17664719,0.583110216,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
267,0.278126845,0.319415181,0.278126845,0.0,0.567618017,0.252844554,0.567618017,0.0,0.136642079,0.136642079,0.0,0.984193444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584736171,0.468368972,0.596235513,0.638576517,0.590649459,0.733388495,0.744006742,0.625379192,0.319415181,0.362819583,0.315319717,0.584341011,0.636839144,0.422382989,0.668690988,0.252844554,0.330516858,0.271368738,0.296777733,0.679117596,0.189146211,0.562459423,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
268,0.278315343,0.324696825,0.278315343,0.0,0.567730816,0.262262937,0.567730816,0.0,0.136640095,0.136640095,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000550673,3.16e-6,0.0,0.0,0.0,0.54012743,0.419785745,0.566303638,0.636993334,0.546844454,0.724415355,0.733655951,0.592335742,0.324696825,0.275725354,0.315287451,0.631298334,0.592821588,0.432030334,0.646501016,0.262262937,0.352618478,0.278504458,0.280911602,0.677501402,0.258067498,0.574580074,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
269,0.278544773,0.409240558,0.278544773,0.003113272,0.567785508,0.304305863,0.567785508,0.00958607,0.136667388,0.136667388,0.0,1.0,0.0,0.000807699,0.000666362,0.000846653,0.0,0.006575971,0.004487072,0.000237255,0.003113272,0.005581716,0.006519976,0.003189808,0.008165839,0.00851219,0.006005749,0.011625277,0.00958607,0.017918392,0.009290979,0.01618466,0.019102853,0.012971826,0.485683217,0.382936813,0.535412057,0.620552826,0.498018037,0.726726002,0.716186402,0.540816128,0.409240558,0.229463552,0.264808779,0.664465892,0.574472394,0.435284124,0.627594322,0.304305863,0.363156138,0.295309679,0.290047112,0.668808718,0.260282758,0.592856625,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
270,0.278733271,0.404402943,0.278733271,0.038058066,0.567877095,0.328638447,0.567877095,0.035942535,0.136693383,0.136693383,0.123481419,1.0,0.123481419,0.146777338,0.11192548,0.034828444,0.053416856,0.118854323,0.112455802,0.072934902,0.038058066,0.043068044,0.036835123,0.038184871,0.069152307,0.054836239,0.128141545,0.046820329,0.035942535,0.058277974,0.023417199,0.092864582,0.046455612,0.05312841,0.432755333,0.37337411,0.506583452,0.579519958,0.44475983,0.724939721,0.702713909,0.498032936,0.404402943,0.245317255,0.113893933,0.648685528,0.552647349,0.448447721,0.596599508,0.328638447,0.383067863,0.31390467,0.308528856,0.659226993,0.328866246,0.59622132,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
271,0.278971415,0.423989811,0.278971415,0.072504896,0.567950685,0.38424349,0.567950685,0.075353938,0.13672037,0.13672037,0.610540185,1.0,0.610540185,0.48052573,0.419527093,0.055804663,0.45426104,0.283247902,0.237460585,0.302771085,0.072504896,0.086833053,0.060073692,0.061002693,0.111803821,0.111500887,0.315303014,0.042302664,0.075353938,0.104977986,0.059268813,0.12377439,0.03102294,0.09069296,0.381445473,0.365477649,0.473653777,0.5242159,0.406510882,0.712357555,0.687469364,0.462732478,0.423989811,0.286384616,0.143022359,0.627180113,0.541434091,0.447127082,0.572686816,0.38424349,0.410908474,0.318677832,0.345843213,0.650641689,0.365440235,0.581981035,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
272,0.279161623,0.557923006,0.279161623,0.100779104,0.568053214,0.353715009,0.568053214,0.102932438,0.136718693,0.136718693,0.856474129,0.994254351,0.856474129,0.660246297,0.67647874,0.105107299,0.811127813,0.456875331,0.34224054,0.361047793,0.100779104,0.13291701,0.09887089,0.10053941,0.140881412,0.169385984,0.306788739,0.05710606,0.102932438,0.130699186,0.099118258,0.197453142,0.074822972,0.101458949,0.334648775,0.358303497,0.430704659,0.47191821,0.380936947,0.70260131,0.667166504,0.426345927,0.557923006,0.276713392,0.158565677,0.614993532,0.533190782,0.453230597,0.547708283,0.353715009,0.392071735,0.302042166,0.362823521,0.640639449,0.403913546,0.560455636,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
273,0.279374638,0.494941248,0.279374638,0.179067345,0.568113854,0.358663936,0.568113854,0.130066387,0.13674568,0.13674568,0.858068351,1.0,0.858068351,0.764103338,0.796751,0.16962442,0.911884303,0.585013983,0.458079707,0.350869297,0.179067345,0.187004689,0.129554845,0.162398479,0.182188959,0.268953777,0.32568448,0.110822153,0.130066387,0.152571886,0.137314175,0.26962575,0.105850966,0.110771724,0.266259795,0.305546824,0.357830938,0.352152935,0.366427665,0.680782118,0.557862802,0.334322347,0.494941248,0.300115848,0.205172739,0.581742581,0.483647989,0.444134805,0.448950831,0.358663936,0.414925289,0.21202798,0.338276339,0.598484871,0.401343942,0.525486617,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
274,0.279579551,0.454479295,0.279579551,0.156576774,0.568225009,0.283890065,0.568225009,0.170698627,0.136738863,0.136738863,0.837460192,1.0,0.837460192,0.787811363,0.826931008,0.208801167,0.938218005,0.63315015,0.517806546,0.377099305,0.156576774,0.208709597,0.202498734,0.189330683,0.194194264,0.344580345,0.386796481,0.215156342,0.170698627,0.174404702,0.224849175,0.296460491,0.146119745,0.128599218,0.078665263,0.256355363,0.2598174,0.247915967,0.108713107,0.656842765,0.498582006,0.136918063,0.454479295,0.288349762,0.20285388,0.560466175,0.412652326,0.415919076,0.40529854,0.283890065,0.397940833,0.205567701,0.35121767,0.536325749,0.392069467,0.496815457,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
275,0.27980299,0.437387556,0.27980299,0.173274143,0.568326516,0.122488425,0.568326516,0.281755217,0.136766157,0.136766157,0.849473826,1.0,0.849473826,0.777128053,0.871644931,0.236428411,0.936987283,0.630052788,0.677301464,0.465309299,0.173274143,0.256134328,0.20221592,0.225647831,0.234093549,0.418567601,0.39334118,0.26575448,0.281755217,0.188970767,0.292841814,0.282205552,0.310680314,0.161859091,0.108200116,0.230254234,0.240474897,0.307106836,0.134525331,0.645590007,0.484993927,0.248892591,0.437387556,0.245465319,0.175260644,0.567985976,0.391251966,0.390470996,0.424604344,0.122488425,0.335515272,0.294563274,0.349762985,0.512434723,0.166102231,0.500114144,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
276,0.280013144,0.503920459,0.280013144,0.26010039,0.568415774,0.041003853,0.568415774,0.27556305,0.136764173,0.136764173,0.875969031,0.997135878,0.875969031,0.732830473,0.883509269,0.255839962,0.896176648,0.614846825,0.772259225,0.547929521,0.26010039,0.316138357,0.196256843,0.219615173,0.2584908,0.495640967,0.46069806,0.199265574,0.27556305,0.208315992,0.305687265,0.268110355,0.31870467,0.167242208,0.194691521,0.275362763,0.283035801,0.378112527,0.1656694,0.658161805,0.510287686,0.319150779,0.503920459,0.232334533,0.131952914,0.597002197,0.400919209,0.395331033,0.46398005,0.041003853,0.260272968,0.422278263,0.347121156,0.505909841,0.122595772,0.511629697,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
277,0.280227869,0.463447759,0.280227869,0.374323106,0.568498958,0.039387921,0.568498958,0.17738622,0.136790168,0.136790168,0.87231893,1.0,0.87231893,0.71975413,0.884846687,0.302591493,0.853023069,0.633104606,0.827431709,0.628120445,0.374323106,0.366696006,0.275181471,0.203538826,0.260077847,0.540522426,0.476889264,0.212729223,0.17738622,0.194514634,0.204142311,0.295440829,0.152996486,0.168330488,0.263317023,0.321618138,0.369421339,0.416435838,0.16844295,0.687340475,0.558891325,0.363507485,0.463447759,0.218428815,0.096283446,0.618991714,0.423658844,0.449713608,0.544138393,0.039387921,0.200217428,0.525538228,0.342828396,0.504865799,0.119266622,0.503855935,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
278,0.280439786,0.304650715,0.280439786,0.273980214,0.568571562,0.018352479,0.568571562,0.127880443,0.136817155,0.136817155,0.86916121,1.0,0.86916121,0.724405332,0.878250601,0.320965451,0.791263936,0.65365445,0.823382526,0.665170132,0.273980214,0.383007597,0.209568382,0.179906402,0.24959843,0.506993787,0.456612267,0.147600819,0.127880443,0.14971292,0.120103411,0.292278989,0.127911876,0.165234082,0.306594396,0.382184612,0.455157081,0.452279938,0.170449097,0.707984108,0.625440536,0.391489637,0.304650715,0.203499048,0.07496922,0.646049216,0.444908972,0.503059092,0.614397986,0.018352479,0.164314085,0.575733477,0.349027746,0.493792461,0.081560469,0.487953676,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
279,0.280654511,0.092997035,0.280654511,0.290017228,0.56866659,0.00799027,0.56866659,0.094134989,0.136844448,0.136844448,0.818409328,1.0,0.818409328,0.711146537,0.876996263,0.315359165,0.726575938,0.671620431,0.784808429,0.691464934,0.290017228,0.423666065,0.129045454,0.136355729,0.226009397,0.415820549,0.41401381,0.063075045,0.094134989,0.082367245,0.108684197,0.210540005,0.087178942,0.15079653,0.347850238,0.417441852,0.509254773,0.492446423,0.172006678,0.72133444,0.680921996,0.405599474,0.092997035,0.20499253,0.049975533,0.674954737,0.469917603,0.539759518,0.646790456,0.00799027,0.1139894,0.585849379,0.313816903,0.474472611,0.022822004,0.467920666,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
280,0.280859424,0.076133971,0.280859424,0.318376202,0.568719202,0.04545295,0.568719202,0.037909173,0.136841473,0.136841473,0.736900826,1.0,0.736900826,0.696998772,0.805924822,0.274905106,0.705217875,0.62366918,0.716469959,0.671790273,0.318376202,0.347580878,0.077503851,0.08779425,0.204166395,0.342151035,0.330522253,0.049040388,0.037909173,0.066009755,0.048946899,0.120659204,0.05945025,0.084167498,0.377985961,0.451894361,0.547867103,0.535006959,0.169180525,0.728560373,0.697075085,0.420646351,0.076133971,0.188469297,0.031434342,0.697648077,0.486560952,0.572559617,0.655531839,0.04545295,0.078942734,0.585997958,0.332296766,0.467647856,0.06843745,0.443115115,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
281,0.281072438,0.095253048,0.281072438,0.206894337,0.568821731,0.018136334,0.568821731,0.021797936,0.13686846,0.13686846,0.581003825,1.0,0.581003825,0.526952055,0.572182185,0.209911866,0.611927419,0.424020258,0.561919933,0.573747661,0.206894337,0.172765285,0.103493606,0.049064924,0.141566823,0.236553444,0.209464559,0.040206936,0.021797936,0.0367066,0.016942011,0.055084469,0.015973393,0.047715887,0.397246144,0.46951254,0.572979202,0.558979746,0.158508964,0.726237595,0.691015397,0.431910886,0.095253048,0.232910084,0.020645262,0.693816148,0.499127233,0.541849114,0.671266921,0.018136334,0.107539379,0.547109648,0.30030223,0.449371269,0.060973519,0.44089289,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
282,0.281286066,0.248619628,0.281286066,0.030601637,0.568909967,0.016251986,0.568909967,0.002018077,0.136932367,0.136932367,0.22962374,1.0,0.22962374,0.118101713,0.16436621,0.117557774,0.300319754,0.09335041,0.14149181,0.277788935,0.030601637,0.030749336,0.029311829,0.034127988,0.041258746,0.053976191,0.071419242,0.006898929,0.002018077,0.002460856,0.003404514,0.011939639,0.001903579,0.005443336,0.405247612,0.474682829,0.587832141,0.558243153,0.146801758,0.716886426,0.696441304,0.445480334,0.248619628,0.271005984,0.013482873,0.661051367,0.5041956,0.475405601,0.682874958,0.016251986,0.101859771,0.489160899,0.266478558,0.418654731,0.076638779,0.426776959,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
283,0.281476318,0.321301044,0.281476318,0.0,0.568994172,0.035870464,0.568994172,0.0,0.136925244,0.136925244,0.011094335,1.0,0.011094335,0.00012941,0.002202036,0.009335674,0.025682649,0.000208792,0.000404865,0.02148824,0.0,0.0,0.0,0.002497949,0.000135434,3.68e-5,0.000989533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39826911,0.48150126,0.582994281,0.526217077,0.134626258,0.714594411,0.699245383,0.435422298,0.321301044,0.229520741,0.014894264,0.614905607,0.496421772,0.422843695,0.668027716,0.035870464,0.159943353,0.438884739,0.257827951,0.391828249,0.087952828,0.412662043,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
284,0.281703993,0.298685078,0.281703993,0.0,0.569065754,0.043622179,0.569065754,0.0,0.136923567,0.136923567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372759975,0.443408564,0.538514737,0.458136242,0.124029282,0.657963753,0.614756451,0.405869299,0.298685078,0.159264889,0.044212713,0.573296831,0.464584471,0.373082578,0.628383655,0.043622179,0.175120573,0.397485102,0.280950664,0.363463653,0.046881071,0.44913957,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
